date_game,time_game,visitor_team_name,visitor_goals,home_team_name,home_goals,overtimes,attendance,game_duration,game_remarks,is_playoff_game_flag,season
1992-11-16,,St. Louis Blues,2.0,Toronto Maple Leafs,2.0,OT,,,,0,1993
1992-11-16,,Los Angeles Kings,3.0,Vancouver Canucks,6.0,,,,,0,1993
1992-11-17,,Chicago Blackhawks,4.0,Detroit Red Wings,5.0,,,,,0,1993
1992-11-17,,Montreal Canadiens,5.0,Ottawa Senators,3.0,,,,,0,1993
1992-11-17,,Buffalo Sabres,2.0,Pittsburgh Penguins,4.0,,,,,0,1993
1992-11-17,,Toronto Maple Leafs,1.0,Quebec Nordiques,3.0,,,,"at Copps Coliseum (Hamilton, ON)",0,1993
1992-11-17,,Los Angeles Kings,0.0,San Jose Sharks,6.0,,,,,0,1993
1992-11-17,,Winnipeg Jets,6.0,Tampa Bay Lightning,5.0,,,,,0,1993
1992-11-18,,Vancouver Canucks,2.0,Edmonton Oilers,4.0,,,,,0,1993
1992-11-18,,St. Louis Blues,2.0,Hartford Whalers,5.0,,,,,0,1993
1992-11-18,,Buffalo Sabres,2.0,New Jersey Devils,3.0,,,,"at Copps Coliseum (Hamilton, ON)",0,1993
1992-11-18,,Minnesota North Stars,5.0,Washington Capitals,4.0,,,,,0,1993
1992-11-19,,New York Islanders,2.0,Boston Bruins,5.0,,,,,0,1993
1992-11-19,,Vancouver Canucks,3.0,Calgary Flames,4.0,,,,,0,1993
1992-11-19,,Winnipeg Jets,5.0,Detroit Red Wings,3.0,,,,,0,1993
1992-11-19,,Chicago Blackhawks,1.0,Los Angeles Kings,4.0,,,,,0,1993
1992-11-19,,Hartford Whalers,4.0,Ottawa Senators,2.0,,,,,0,1993
1992-11-19,,New York Rangers,3.0,Philadelphia Flyers,7.0,,,,,0,1993
1992-11-19,,Montreal Canadiens,3.0,Quebec Nordiques,4.0,,,,,0,1993
1992-11-19,,Toronto Maple Leafs,2.0,San Jose Sharks,0.0,,,,,0,1993
1992-11-19,,Minnesota North Stars,4.0,Tampa Bay Lightning,1.0,,,,,0,1993
1992-11-20,,Pittsburgh Penguins,4.0,New Jersey Devils,1.0,,,,,0,1993
1992-11-20,,Detroit Red Wings,7.0,Washington Capitals,5.0,,,,,0,1993
1992-11-21,,Philadelphia Flyers,3.0,Boston Bruins,4.0,,,,,0,1993
1992-11-21,,Minnesota North Stars,4.0,Buffalo Sabres,3.0,,,,,0,1993
1992-11-21,,New York Islanders,4.0,Calgary Flames,3.0,,,,,0,1993
1992-11-21,,Toronto Maple Leafs,4.0,Los Angeles Kings,6.0,,,,,0,1993
1992-11-21,,Ottawa Senators,1.0,Montreal Canadiens,3.0,,,,,0,1993
1992-11-21,,New Jersey Devils,0.0,Pittsburgh Penguins,2.0,,,,,0,1993
1992-11-21,,Hartford Whalers,2.0,Quebec Nordiques,8.0,,,,,0,1993
1992-11-21,,Chicago Blackhawks,2.0,San Jose Sharks,1.0,,,,,0,1993
1992-11-21,,Tampa Bay Lightning,2.0,St. Louis Blues,4.0,,,,,0,1993
1992-11-21,,Edmonton Oilers,0.0,Vancouver Canucks,9.0,,,,,0,1993
1992-11-21,,New York Rangers,5.0,Winnipeg Jets,4.0,,,,,0,1993
1992-11-22,,New York Islanders,5.0,Edmonton Oilers,5.0,OT,,,,0,1993
1992-11-22,,Buffalo Sabres,4.0,Philadelphia Flyers,4.0,OT,,,,0,1993
1992-11-22,,Washington Capitals,6.0,Quebec Nordiques,4.0,,,,,0,1993
1992-11-23,,Tampa Bay Lightning,5.0,Detroit Red Wings,10.0,,,,,0,1993
1992-11-23,,Washington Capitals,1.0,Montreal Canadiens,1.0,OT,,,,0,1993
1992-11-23,,Pittsburgh Penguins,5.0,New York Rangers,2.0,,,,,0,1993
1992-11-23,,Boston Bruins,3.0,Ottawa Senators,2.0,,,,,0,1993
1992-11-23,,Chicago Blackhawks,2.0,Vancouver Canucks,5.0,,,,,0,1993
1992-11-24,,Tampa Bay Lightning,3.0,Toronto Maple Leafs,2.0,,,,,0,1993
1992-11-24,,New York Islanders,3.0,Winnipeg Jets,3.0,OT,,,,0,1993
1992-11-25,,Quebec Nordiques,1.0,Buffalo Sabres,1.0,OT,,,,0,1993
1992-11-25,,San Jose Sharks,4.0,Calgary Flames,3.0,OT,,,,0,1993
1992-11-25,,St. Louis Blues,6.0,Detroit Red Wings,11.0,,,,,0,1993
1992-11-25,,Los Angeles Kings,3.0,Edmonton Oilers,1.0,,,,,0,1993
1992-11-25,,Montreal Canadiens,6.0,Hartford Whalers,1.0,,,,,0,1993
1992-11-25,,Vancouver Canucks,4.0,Minnesota North Stars,2.0,,,,,0,1993
1992-11-25,,New Jersey Devils,1.0,Ottawa Senators,3.0,,,,,0,1993
1992-11-25,,New York Rangers,11.0,Pittsburgh Penguins,3.0,,,,,0,1993
1992-11-25,,Boston Bruins,2.0,Washington Capitals,6.0,,,,,0,1993
1992-11-26,,Vancouver Canucks,5.0,St. Louis Blues,7.0,,,,,0,1993
1992-11-26,,Quebec Nordiques,5.0,Toronto Maple Leafs,4.0,OT,,,,0,1993
1992-11-27,,Hartford Whalers,4.0,Boston Bruins,5.0,OT,,,,0,1993
1992-11-27,,Ottawa Senators,1.0,Buffalo Sabres,4.0,,,,,0,1993
1992-11-27,,Tampa Bay Lightning,2.0,Calgary Flames,3.0,OT,,,,0,1993
1992-11-27,,Los Angeles Kings,5.0,Detroit Red Wings,3.0,,,,,0,1993
1992-11-27,,Chicago Blackhawks,8.0,Edmonton Oilers,1.0,,,,,0,1993
1992-11-27,,New York Rangers,4.0,Minnesota North Stars,4.0,OT,,,,0,1993
1992-11-27,,New York Islanders,3.0,Philadelphia Flyers,6.0,,,,,0,1993
1992-11-27,,San Jose Sharks,2.0,Winnipeg Jets,3.0,OT,,,,0,1993
1992-11-27,,Pittsburgh Penguins,4.0,Washington Capitals,6.0,,,,,0,1993
1992-11-28,,Chicago Blackhawks,5.0,Calgary Flames,2.0,,,,,0,1993
1992-11-28,,Tampa Bay Lightning,3.0,Edmonton Oilers,4.0,OT,,,,0,1993
1992-11-28,,Boston Bruins,3.0,Hartford Whalers,4.0,OT,,,,0,1993
1992-11-28,,San Jose Sharks,3.0,Minnesota North Stars,10.0,,,,,0,1993
1992-11-28,,Vancouver Canucks,6.0,Montreal Canadiens,5.0,,,,,0,1993
1992-11-28,,Philadelphia Flyers,3.0,New York Islanders,9.0,,,,,0,1993
1992-11-28,,Washington Capitals,3.0,Pittsburgh Penguins,5.0,,,,,0,1993
1992-11-28,,New Jersey Devils,6.0,Quebec Nordiques,3.0,,,,,0,1993
1992-11-28,,Detroit Red Wings,2.0,St. Louis Blues,2.0,OT,,,,0,1993
1992-11-28,,Los Angeles Kings,2.0,Toronto Maple Leafs,3.0,,,,,0,1993
1992-11-29,,Buffalo Sabres,5.0,Ottawa Senators,2.0,,,,,0,1993
1992-11-30,,Washington Capitals,4.0,Detroit Red Wings,1.0,,,,,0,1993
1992-11-30,,Buffalo Sabres,0.0,Montreal Canadiens,3.0,,,,,0,1993
1992-11-30,,Minnesota North Stars,4.0,New York Rangers,2.0,,,,,0,1993
1992-11-30,,Boston Bruins,4.0,Quebec Nordiques,3.0,,,,,0,1993
1992-12-01,,Los Angeles Kings,6.0,Chicago Blackhawks,3.0,,"16,292",,"at Bradley Center (Milwaukee, WI)",0,1993
1992-12-01,,Toronto Maple Leafs,3.0,New Jersey Devils,8.0,,,,,0,1993
1992-12-01,,Pittsburgh Penguins,7.0,New York Islanders,3.0,,,,,0,1993
1992-12-01,,Minnesota North Stars,3.0,Ottawa Senators,1.0,,,,,0,1993
1992-12-01,,Edmonton Oilers,3.0,San Jose Sharks,1.0,,,,,0,1993
1992-12-01,,Hartford Whalers,4.0,St. Louis Blues,8.0,,,,,0,1993
1992-12-02,,Winnipeg Jets,3.0,Calgary Flames,3.0,OT,,,,0,1993
1992-12-02,,Detroit Red Wings,3.0,New York Rangers,5.0,,,,,0,1993
1992-12-03,,Montreal Canadiens,3.0,Boston Bruins,4.0,,,,,0,1993
1992-12-03,,Toronto Maple Leafs,3.0,Chicago Blackhawks,4.0,,,,,0,1993
1992-12-03,,Minnesota North Stars,4.0,Detroit Red Wings,2.0,,,,,0,1993
1992-12-03,,Pittsburgh Penguins,3.0,Los Angeles Kings,5.0,,,,,0,1993
1992-12-03,,New Jersey Devils,3.0,Ottawa Senators,3.0,OT,,,,0,1993
1992-12-03,,Quebec Nordiques,2.0,Philadelphia Flyers,3.0,OT,,,,0,1993
1992-12-03,,Hartford Whalers,7.0,San Jose Sharks,5.0,,,,,0,1993
1992-12-03,,Edmonton Oilers,1.0,Vancouver Canucks,4.0,,,,,0,1993
1992-12-04,,New York Islanders,5.0,Buffalo Sabres,5.0,OT,,,,0,1993
1992-12-04,,St. Louis Blues,3.0,Calgary Flames,5.0,,,,,0,1993
1992-12-04,,New York Rangers,4.0,Washington Capitals,8.0,,,,,0,1993
1992-12-05,,St. Louis Blues,5.0,Edmonton Oilers,1.0,,,,,0,1993
1992-12-05,,Hartford Whalers,3.0,Los Angeles Kings,7.0,,,,,0,1993
1992-12-05,,Boston Bruins,4.0,New Jersey Devils,2.0,,,,,0,1993
1992-12-05,,Washington Capitals,5.0,New York Islanders,3.0,,,,,0,1993
1992-12-05,,Philadelphia Flyers,2.0,Ottawa Senators,3.0,,,,,0,1993
1992-12-05,,Minnesota North Stars,7.0,Quebec Nordiques,4.0,,,,,0,1993
1992-12-05,,Pittsburgh Penguins,9.0,San Jose Sharks,4.0,,,,,0,1993
1992-12-05,,Detroit Red Wings,9.0,Tampa Bay Lightning,7.0,,,,,0,1993
1992-12-05,,Chicago Blackhawks,2.0,Toronto Maple Leafs,2.0,OT,,,,0,1993
1992-12-05,,Montreal Canadiens,3.0,Winnipeg Jets,2.0,OT,,,,0,1993
1992-12-06,,New Jersey Devils,7.0,Buffalo Sabres,3.0,,,,,0,1993
1992-12-06,,Montreal Canadiens,0.0,Chicago Blackhawks,2.0,,,,,0,1993
1992-12-06,,Toronto Maple Leafs,0.0,New York Rangers,6.0,,,,,0,1993
1992-12-06,,Boston Bruins,7.0,Philadelphia Flyers,1.0,,,,,0,1993
1992-12-07,,Edmonton Oilers,3.0,Calgary Flames,6.0,,,,,0,1993
1992-12-07,,Washington Capitals,6.0,Ottawa Senators,5.0,,,,,0,1993
1992-12-07,,Buffalo Sabres,3.0,Quebec Nordiques,4.0,,,,,0,1993
1992-12-07,,New York Islanders,6.0,Tampa Bay Lightning,1.0,,,,,0,1993
1992-12-07,,St. Louis Blues,3.0,Vancouver Canucks,4.0,,,,,0,1993
1992-12-08,,Chicago Blackhawks,3.0,Detroit Red Wings,2.0,,,,,0,1993
1992-12-08,,Calgary Flames,1.0,Edmonton Oilers,3.0,,,,,0,1993
1992-12-08,,Montreal Canadiens,5.0,Los Angeles Kings,5.0,OT,,,"at Arizona Veterans Memorial Coliseum (Phoenix, AZ)",0,1993
1992-12-08,,Winnipeg Jets,2.0,Pittsburgh Penguins,5.0,,,,,0,1993
1992-12-09,,Boston Bruins,2.0,Buffalo Sabres,5.0,,,,,0,1993
1992-12-09,,Ottawa Senators,2.0,Hartford Whalers,6.0,,,,,0,1993
1992-12-09,,Washington Capitals,6.0,New Jersey Devils,2.0,,,,,0,1993
1992-12-09,,Tampa Bay Lightning,5.0,New York Rangers,6.0,,"12,842",,"at Miami Arena (Miami, FL)",0,1993
1992-12-09,,Detroit Red Wings,3.0,Toronto Maple Leafs,5.0,,,,,0,1993
1992-12-09,,San Jose Sharks,3.0,Vancouver Canucks,8.0,,,,,0,1993
1992-12-10,,Ottawa Senators,2.0,Boston Bruins,4.0,,,,,0,1993
1992-12-10,,New York Islanders,3.0,Chicago Blackhawks,5.0,,,,,0,1993
1992-12-10,,Quebec Nordiques,5.0,Los Angeles Kings,4.0,,,,,0,1993
1992-12-10,,Edmonton Oilers,3.0,Minnesota North Stars,2.0,,,,,0,1993
1992-12-10,,St. Louis Blues,3.0,San Jose Sharks,2.0,,,,,0,1993
1992-12-11,,Hartford Whalers,3.0,Buffalo Sabres,9.0,,,,,0,1993
1992-12-11,,Philadelphia Flyers,2.0,Detroit Red Wings,4.0,,,,,0,1993
1992-12-11,,Pittsburgh Penguins,1.0,New Jersey Devils,2.0,,,,,0,1993
1992-12-11,,New York Rangers,5.0,Tampa Bay Lightning,4.0,,,,,0,1993
1992-12-11,,Calgary Flames,6.0,Toronto Maple Leafs,3.0,,,,,0,1993
1992-12-11,,Winnipeg Jets,6.0,Washington Capitals,8.0,,,,,0,1993
1992-12-12,,Buffalo Sabres,1.0,Hartford Whalers,1.0,OT,,,,0,1993
1992-12-12,,St. Louis Blues,3.0,Los Angeles Kings,6.0,,,,,0,1993
1992-12-12,,Chicago Blackhawks,3.0,Minnesota North Stars,0.0,,,,,0,1993
1992-12-12,,Boston Bruins,1.0,Montreal Canadiens,5.0,,,,,0,1993
1992-12-12,,Winnipeg Jets,4.0,New York Islanders,3.0,OT,,,,0,1993
1992-12-12,,Calgary Flames,1.0,Ottawa Senators,1.0,OT,,,,0,1993
1992-12-12,,Washington Capitals,5.0,Philadelphia Flyers,2.0,,,,,0,1993
1992-12-12,,New Jersey Devils,5.0,Pittsburgh Penguins,6.0,,,,,0,1993
1992-12-12,,Quebec Nordiques,8.0,San Jose Sharks,7.0,OT,,,,0,1993
1992-12-12,,Edmonton Oilers,1.0,Tampa Bay Lightning,3.0,,,,,0,1993
1992-12-13,,Edmonton Oilers,1.0,New York Islanders,4.0,,"11,110",,"at Myriad Convention Center (Oklahoma City, OK)",0,1993
1992-12-13,,Montreal Canadiens,5.0,New York Rangers,10.0,,,,,0,1993
1992-12-13,,Quebec Nordiques,3.0,Vancouver Canucks,3.0,OT,,,,0,1993
1992-12-14,,Calgary Flames,3.0,Detroit Red Wings,0.0,,,,,0,1993
1992-12-15,,Buffalo Sabres,3.0,Boston Bruins,2.0,,,,,0,1993
1992-12-15,,Tampa Bay Lightning,3.0,Los Angeles Kings,2.0,,,,,0,1993
1992-12-15,,Toronto Maple Leafs,5.0,Minnesota North Stars,6.0,,,,,0,1993
1992-12-15,,Calgary Flames,3.0,New York Rangers,0.0,,,,,0,1993
1992-12-15,,Detroit Red Wings,3.0,Ottawa Senators,2.0,OT,,,,0,1993
1992-12-15,,Philadelphia Flyers,2.0,Pittsburgh Penguins,6.0,,,,,0,1993
1992-12-15,,New York Islanders,4.0,St. Louis Blues,3.0,OT,"11,251",,"at Reunion Arena (Dallas, TX)",0,1993
1992-12-15,,New Jersey Devils,3.0,Winnipeg Jets,4.0,,,,,0,1993
1992-12-16,,Vancouver Canucks,2.0,Edmonton Oilers,4.0,,,,,0,1993
1992-12-16,,Washington Capitals,3.0,Hartford Whalers,6.0,,,,,0,1993
1992-12-16,,Quebec Nordiques,5.0,Montreal Canadiens,1.0,,,,,0,1993
1992-12-16,,Tampa Bay Lightning,5.0,San Jose Sharks,4.0,OT,,,,0,1993
1992-12-17,,Winnipeg Jets,1.0,Chicago Blackhawks,5.0,,,,,0,1993
1992-12-17,,Ottawa Senators,3.0,New York Islanders,9.0,,,,,0,1993
1992-12-17,,Pittsburgh Penguins,5.0,Philadelphia Flyers,4.0,OT,,,,0,1993
1992-12-17,,Montreal Canadiens,8.0,Quebec Nordiques,3.0,,,,,0,1993
1992-12-17,,New York Rangers,4.0,St. Louis Blues,3.0,,,,,0,1993
1992-12-18,,Boston Bruins,1.0,Detroit Red Wings,6.0,,,,,0,1993
1992-12-18,,Los Angeles Kings,5.0,Edmonton Oilers,5.0,OT,,,,0,1993
1992-12-18,,New Jersey Devils,2.0,Tampa Bay Lightning,0.0,,,,,0,1993
1992-12-18,,San Jose Sharks,1.0,Vancouver Canucks,8.0,,,,,0,1993
1992-12-18,,Hartford Whalers,3.0,Washington Capitals,4.0,,,,,0,1993
1992-12-19,,Washington Capitals,3.0,Boston Bruins,4.0,,,,,0,1993
1992-12-19,,Los Angeles Kings,3.0,Calgary Flames,5.0,,,,,0,1993
1992-12-19,,New York Rangers,4.0,Hartford Whalers,4.0,OT,,,,0,1993
1992-12-19,,Detroit Red Wings,3.0,Minnesota North Stars,3.0,OT,,,,0,1993
1992-12-19,,Buffalo Sabres,2.0,Montreal Canadiens,4.0,,,,,0,1993
1992-12-19,,Chicago Blackhawks,1.0,Philadelphia Flyers,3.0,,,,,0,1993
1992-12-19,,New York Islanders,4.0,Pittsburgh Penguins,3.0,,,,,0,1993
1992-12-19,,Vancouver Canucks,6.0,San Jose Sharks,3.0,,,,,0,1993
1992-12-19,,Winnipeg Jets,1.0,St. Louis Blues,0.0,,,,,0,1993
1992-12-19,,Ottawa Senators,1.0,Toronto Maple Leafs,5.0,,,,,0,1993
1992-12-20,,Toronto Maple Leafs,4.0,Buffalo Sabres,5.0,,,,,0,1993
1992-12-20,,Minnesota North Stars,0.0,Chicago Blackhawks,4.0,,,,,0,1993
1992-12-20,,New York Islanders,3.0,Quebec Nordiques,5.0,,,,,0,1993
1992-12-20,,Philadelphia Flyers,1.0,Tampa Bay Lightning,4.0,,,,,0,1993
1992-12-21,,Edmonton Oilers,2.0,Calgary Flames,3.0,OT,,,,0,1993
1992-12-21,,Hartford Whalers,5.0,Montreal Canadiens,2.0,,,,,0,1993
1992-12-21,,New York Rangers,3.0,New Jersey Devils,0.0,,,,,0,1993
1992-12-21,,Washington Capitals,4.0,Ottawa Senators,3.0,,,,,0,1993
1992-12-21,,Quebec Nordiques,4.0,Pittsburgh Penguins,7.0,,,,,0,1993
1992-12-21,,San Jose Sharks,4.0,Winnipeg Jets,5.0,,,,,0,1993
1992-12-22,,Tampa Bay Lightning,3.0,Boston Bruins,5.0,,,,,0,1993
1992-12-22,,Toronto Maple Leafs,4.0,Detroit Red Wings,4.0,OT,,,,0,1993
1992-12-22,,Vancouver Canucks,6.0,Los Angeles Kings,2.0,,,,,0,1993
1992-12-22,,St. Louis Blues,2.0,Minnesota North Stars,2.0,OT,,,,0,1993
1992-12-23,,Washington Capitals,1.0,Buffalo Sabres,4.0,,,,,0,1993
1992-12-23,,San Jose Sharks,2.0,Edmonton Oilers,4.0,,,,,0,1993
1992-12-23,,Tampa Bay Lightning,1.0,Hartford Whalers,3.0,,,,,0,1993
1992-12-23,,New York Islanders,6.0,Montreal Canadiens,2.0,,,,,0,1993
1992-12-23,,New Jersey Devils,5.0,New York Rangers,4.0,OT,,,,0,1993
1992-12-23,,Chicago Blackhawks,4.0,Ottawa Senators,2.0,,,,,0,1993
1992-12-23,,Pittsburgh Penguins,4.0,Philadelphia Flyers,0.0,,,,,0,1993
1992-12-23,,Calgary Flames,4.0,Winnipeg Jets,3.0,,,,,0,1993
1992-12-26,,St. Louis Blues,3.0,Chicago Blackhawks,2.0,OT,,,,0,1993
1992-12-26,,Boston Bruins,9.0,Hartford Whalers,4.0,,,,,0,1993
1992-12-26,,Winnipeg Jets,4.0,Minnesota North Stars,5.0,,,,,0,1993
1992-12-26,,New York Rangers,4.0,New York Islanders,6.0,,,,,0,1993
1992-12-26,,Ottawa Senators,2.0,Quebec Nordiques,4.0,,,,,0,1993
1992-12-26,,Los Angeles Kings,2.0,San Jose Sharks,7.0,,,,,0,1993
1992-12-26,,Detroit Red Wings,5.0,Toronto Maple Leafs,1.0,,,,,0,1993
1992-12-26,,Philadelphia Flyers,5.0,Washington Capitals,5.0,OT,,,,0,1993
1992-12-27,,Pittsburgh Penguins,4.0,Buffalo Sabres,2.0,,,,,0,1993
1992-12-27,,Detroit Red Wings,4.0,Chicago Blackhawks,0.0,,,,,0,1993
1992-12-27,,Calgary Flames,7.0,Edmonton Oilers,3.0,,,,,0,1993
1992-12-27,,Hartford Whalers,2.0,New Jersey Devils,6.0,,,,,0,1993
1992-12-27,,Boston Bruins,5.0,New York Rangers,6.0,,,,,0,1993
1992-12-27,,Quebec Nordiques,6.0,Ottawa Senators,1.0,,,,,0,1993
1992-12-27,,Toronto Maple Leafs,6.0,St. Louis Blues,3.0,,,,,0,1993
1992-12-27,,Montreal Canadiens,2.0,Vancouver Canucks,5.0,,,,,0,1993
1992-12-27,,Minnesota North Stars,4.0,Winnipeg Jets,7.0,,,,,0,1993
1992-12-29,,Chicago Blackhawks,6.0,Detroit Red Wings,3.0,,,,,0,1993
1992-12-29,,Montreal Canadiens,6.0,Edmonton Oilers,3.0,,,,,0,1993
1992-12-29,,Philadelphia Flyers,10.0,Los Angeles Kings,2.0,,,,,0,1993
1992-12-29,,Toronto Maple Leafs,3.0,New York Islanders,2.0,,,,,0,1993
1992-12-29,,New Jersey Devils,1.0,Quebec Nordiques,4.0,,,,,0,1993
1992-12-29,,San Jose Sharks,5.0,Vancouver Canucks,7.0,,,,,0,1993
1992-12-29,,Boston Bruins,4.0,Winnipeg Jets,5.0,,,,,0,1993
1992-12-29,,New York Rangers,3.0,Washington Capitals,4.0,OT,,,,0,1993
1992-12-30,,Philadelphia Flyers,6.0,San Jose Sharks,2.0,,,,,0,1993
1992-12-31,,New York Rangers,6.0,Buffalo Sabres,11.0,,,,,0,1993
1992-12-31,,Montreal Canadiens,3.0,Calgary Flames,5.0,,,,,0,1993
1992-12-31,,Tampa Bay Lightning,0.0,Chicago Blackhawks,5.0,,,,,0,1993
1992-12-31,,Ottawa Senators,4.0,Detroit Red Wings,5.0,OT,,,,0,1993
1992-12-31,,Quebec Nordiques,6.0,Hartford Whalers,2.0,,,,,0,1993
1992-12-31,,Boston Bruins,3.0,Minnesota North Stars,5.0,,,,,0,1993
1992-12-31,,Toronto Maple Leafs,3.0,Pittsburgh Penguins,3.0,OT,,,,0,1993
1992-12-31,,New York Islanders,1.0,St. Louis Blues,5.0,,,,,0,1993
1992-12-31,,Los Angeles Kings,0.0,Vancouver Canucks,4.0,,,,,0,1993
1992-12-31,,Edmonton Oilers,2.0,Winnipeg Jets,3.0,,,,,0,1993
1993-01-01,,New Jersey Devils,2.0,Washington Capitals,9.0,,,,,0,1993
1993-01-02,,Hartford Whalers,2.0,Boston Bruins,3.0,OT,,,,0,1993
1993-01-02,,Philadelphia Flyers,3.0,Calgary Flames,7.0,,,,,0,1993
1993-01-02,,Tampa Bay Lightning,1.0,Edmonton Oilers,2.0,,,,,0,1993
1993-01-02,,Montreal Canadiens,5.0,Los Angeles Kings,5.0,OT,,,,0,1993
1993-01-02,,Winnipeg Jets,2.0,New Jersey Devils,2.0,OT,,,,0,1993
1993-01-02,,Minnesota North Stars,2.0,New York Islanders,3.0,,,,,0,1993
1993-01-02,,Buffalo Sabres,7.0,Ottawa Senators,2.0,,,,,0,1993
1993-01-02,,New York Rangers,2.0,Pittsburgh Penguins,5.0,,,,,0,1993
1993-01-02,,Detroit Red Wings,6.0,Quebec Nordiques,2.0,,,,,0,1993
1993-01-02,,Vancouver Canucks,2.0,San Jose Sharks,2.0,OT,,,,0,1993
1993-01-02,,St. Louis Blues,2.0,Toronto Maple Leafs,2.0,OT,,,,0,1993
1993-01-02,,Chicago Blackhawks,2.0,Washington Capitals,2.0,OT,,,,0,1993
1993-01-03,,St. Louis Blues,5.0,Buffalo Sabres,6.0,OT,,,,0,1993
1993-01-03,,Winnipeg Jets,1.0,Chicago Blackhawks,4.0,,,,,0,1993
1993-01-03,,Philadelphia Flyers,2.0,Edmonton Oilers,2.0,OT,,,,0,1993
1993-01-03,,Minnesota North Stars,6.0,Hartford Whalers,6.0,OT,,,,0,1993
1993-01-04,,Toronto Maple Leafs,4.0,Detroit Red Wings,2.0,,,,,0,1993
1993-01-04,,San Jose Sharks,1.0,Montreal Canadiens,4.0,,,,"at ARCO Arena (Sacramento, CA)",0,1993
1993-01-04,,New Jersey Devils,3.0,New York Rangers,3.0,OT,,,,0,1993
1993-01-04,,Tampa Bay Lightning,0.0,Vancouver Canucks,7.0,,,,,0,1993
1993-01-05,,Winnipeg Jets,4.0,Calgary Flames,2.0,,,,,0,1993
1993-01-05,,Quebec Nordiques,2.0,New York Islanders,1.0,,,,,0,1993
1993-01-05,,Boston Bruins,2.0,Pittsburgh Penguins,6.0,,,,,0,1993
1993-01-05,,Montreal Canadiens,2.0,San Jose Sharks,1.0,,,,,0,1993
1993-01-05,,Edmonton Oilers,1.0,St. Louis Blues,6.0,,,,,0,1993
1993-01-06,,Buffalo Sabres,3.0,Hartford Whalers,1.0,,,,,0,1993
1993-01-06,,Tampa Bay Lightning,6.0,Los Angeles Kings,3.0,,,,,0,1993
1993-01-06,,Minnesota North Stars,1.0,New Jersey Devils,5.0,,,,,0,1993
1993-01-06,,Ottawa Senators,2.0,New York Rangers,6.0,,,,,0,1993
1993-01-06,,Vancouver Canucks,5.0,Toronto Maple Leafs,2.0,,,,,0,1993
1993-01-07,,Quebec Nordiques,3.0,Boston Bruins,2.0,OT,,,,0,1993
1993-01-07,,Edmonton Oilers,3.0,Chicago Blackhawks,3.0,OT,,,,0,1993
1993-01-07,,Washington Capitals,2.0,Philadelphia Flyers,8.0,,,,,0,1993
1993-01-07,,Minnesota North Stars,6.0,Pittsburgh Penguins,3.0,,,,,0,1993
1993-01-07,,Calgary Flames,2.0,St. Louis Blues,3.0,OT,,,,0,1993
1993-01-08,,New York Islanders,5.0,Buffalo Sabres,6.0,,,,,0,1993
1993-01-08,,Vancouver Canucks,3.0,Detroit Red Wings,6.0,,,,,0,1993
1993-01-08,,Ottawa Senators,4.0,New Jersey Devils,6.0,,,,,0,1993
1993-01-08,,San Jose Sharks,1.0,Toronto Maple Leafs,5.0,,,,,0,1993
1993-01-08,,Los Angeles Kings,3.0,Winnipeg Jets,6.0,,,,,0,1993
1993-01-09,,New Jersey Devils,6.0,Boston Bruins,2.0,,,,,0,1993
1993-01-09,,Quebec Nordiques,2.0,Hartford Whalers,4.0,,,,,0,1993
1993-01-09,,Tampa Bay Lightning,4.0,Minnesota North Stars,6.0,,,,,0,1993
1993-01-09,,Toronto Maple Leafs,5.0,Montreal Canadiens,4.0,,,,,0,1993
1993-01-09,,Vancouver Canucks,5.0,New York Islanders,4.0,,,,,0,1993
1993-01-09,,New York Rangers,3.0,Philadelphia Flyers,4.0,,,,,0,1993
1993-01-09,,Calgary Flames,2.0,Pittsburgh Penguins,3.0,,,,,0,1993
1993-01-09,,Chicago Blackhawks,1.0,St. Louis Blues,4.0,,,,,0,1993
1993-01-09,,Edmonton Oilers,3.0,Washington Capitals,4.0,,,,,0,1993
1993-01-10,,Calgary Flames,3.0,Buffalo Sabres,5.0,,,,,0,1993
1993-01-10,,Los Angeles Kings,5.0,Chicago Blackhawks,4.0,,,,,0,1993
1993-01-10,,Montreal Canadiens,7.0,Hartford Whalers,5.0,,,,,0,1993
1993-01-10,,San Jose Sharks,2.0,Ottawa Senators,3.0,,,,,0,1993
1993-01-10,,Edmonton Oilers,0.0,Philadelphia Flyers,4.0,,,,,0,1993
1993-01-10,,Pittsburgh Penguins,2.0,Winnipeg Jets,3.0,,,,,0,1993
1993-01-11,,St. Louis Blues,1.0,Detroit Red Wings,0.0,,,,,0,1993
1993-01-11,,Vancouver Canucks,3.0,New York Rangers,3.0,OT,,,,0,1993
1993-01-11,,Tampa Bay Lightning,2.0,Toronto Maple Leafs,4.0,,,,,0,1993
1993-01-12,,Buffalo Sabres,2.0,Boston Bruins,5.0,,,,,0,1993
1993-01-12,,Chicago Blackhawks,3.0,Minnesota North Stars,1.0,,,,,0,1993
1993-01-12,,Vancouver Canucks,2.0,New Jersey Devils,3.0,,,,,0,1993
1993-01-12,,Calgary Flames,2.0,New York Islanders,8.0,,,,,0,1993
1993-01-12,,Los Angeles Kings,3.0,Ottawa Senators,2.0,,,,,0,1993
1993-01-12,,San Jose Sharks,1.0,Winnipeg Jets,4.0,,,,,0,1993
1993-01-13,,Tampa Bay Lightning,3.0,Detroit Red Wings,5.0,,,,,0,1993
