season,date_game,visitor_team_name,home_team_name,visitor_pts,home_pts,visitor_margin,home_margin,visitor_win,home_win,is_tie,overtimes,grouped_date_id,unique_game_id,home_wl,visitor_wl,home_result,visitor_result,is_playoff_game_flag
1980,1979-11-11,St. Louis Blues,Quebec Nordiques,1,4,-3,3,0,1,0,,31,153,W,L,W 4-1 vs. St. Louis Blues,L 1-4 @ Quebec Nordiques,0
1980,1979-11-13,Montreal Canadiens,St. Louis Blues,5,2,3,-3,1,0,0,,32,154,L,W,L 2-5 vs. Montreal Canadiens,W 5-2 @ St. Louis Blues,0
1980,1979-11-13,New York Rangers,New York Islanders,5,10,-5,5,0,1,0,,32,155,W,L,W 10-5 vs. New York Rangers,L 5-10 @ New York Islanders,0
1980,1979-11-13,Edmonton Oilers,Washington Capitals,5,3,2,-2,1,0,0,,32,156,L,W,L 3-5 vs. Edmonton Oilers,W 5-3 @ Washington Capitals,0
1980,1979-11-13,Vancouver Canucks,Atlanta Flames,5,3,2,-2,1,0,0,,32,157,L,W,L 3-5 vs. Vancouver Canucks,W 5-3 @ Atlanta Flames,0
1980,1979-11-13,Colorado Rockies,Los Angeles Kings,1,4,-3,3,0,1,0,,32,158,W,L,W 4-1 vs. Colorado Rockies,L 1-4 @ Los Angeles Kings,0
1980,1979-11-14,Vancouver Canucks,Chicago Blackhawks,5,2,3,-3,1,0,0,,33,159,L,W,L 2-5 vs. Vancouver Canucks,W 5-2 @ Chicago Blackhawks,0
1980,1979-11-14,Quebec Nordiques,Minnesota North Stars,2,7,-5,5,0,1,0,,33,160,W,L,W 7-2 vs. Quebec Nordiques,L 2-7 @ Minnesota North Stars,0
1980,1979-11-14,Detroit Red Wings,New York Rangers,2,3,-1,1,0,1,0,,33,161,W,L,W 3-2 vs. Detroit Red Wings,L 2-3 @ New York Rangers,0
1980,1979-11-14,St. Louis Blues,Toronto Maple Leafs,2,7,-5,5,0,1,0,,33,162,W,L,W 7-2 vs. St. Louis Blues,L 2-7 @ Toronto Maple Leafs,0
1980,1979-11-14,Hartford Whalers,Winnipeg Jets,2,3,-1,1,0,1,0,,33,163,W,L,W 3-2 vs. Hartford Whalers,L 2-3 @ Winnipeg Jets,0
1980,1979-11-15,Washington Capitals,Boston Bruins,2,3,-1,1,0,1,0,,34,164,W,L,W 3-2 vs. Washington Capitals,L 2-3 @ Boston Bruins,0
1980,1979-11-15,Atlanta Flames,Buffalo Sabres,1,5,-4,4,0,1,0,,34,165,W,L,W 5-1 vs. Atlanta Flames,L 1-5 @ Buffalo Sabres,0
1980,1979-11-15,Montreal Canadiens,Colorado Rockies,4,1,3,-3,1,0,0,,34,166,L,W,L 1-4 vs. Montreal Canadiens,W 4-1 @ Colorado Rockies,0
1980,1979-11-15,Pittsburgh Penguins,Los Angeles Kings,3,3,0,0,0,0,1,,34,167,T,T,T 3-3 vs. Pittsburgh Penguins,T 3-3 @ Los Angeles Kings,0
1980,1979-11-15,Edmonton Oilers,Philadelphia Flyers,3,5,-2,2,0,1,0,,34,168,W,L,W 5-3 vs. Edmonton Oilers,L 3-5 @ Philadelphia Flyers,0
1980,1979-11-16,Detroit Red Wings,Washington Capitals,4,2,2,-2,1,0,0,,35,169,L,W,L 2-4 vs. Detroit Red Wings,W 4-2 @ Washington Capitals,0
1980,1979-11-16,Quebec Nordiques,Winnipeg Jets,3,2,1,-1,1,0,0,,35,170,L,W,L 2-3 vs. Quebec Nordiques,W 3-2 @ Winnipeg Jets,0
1980,1979-11-16,New York Rangers,Atlanta Flames,2,4,-2,2,0,1,0,,35,171,W,L,W 4-2 vs. New York Rangers,L 2-4 @ Atlanta Flames,0
1980,1979-11-16,Pittsburgh Penguins,Vancouver Canucks,2,5,-3,3,0,1,0,,35,172,W,L,W 5-2 vs. Pittsburgh Penguins,L 2-5 @ Vancouver Canucks,0
1980,1979-11-17,Chicago Blackhawks,Colorado Rockies,4,1,3,-3,1,0,0,,36,173,L,W,L 1-4 vs. Chicago Blackhawks,W 4-1 @ Colorado Rockies,0
1980,1979-11-17,Edmonton Oilers,Hartford Whalers,0,4,-4,4,0,1,0,,36,174,W,L,W 4-0 vs. Edmonton Oilers,L 0-4 @ Hartford Whalers,0
1980,1979-11-17,Montreal Canadiens,Los Angeles Kings,3,1,2,-2,1,0,0,,36,175,L,W,L 1-3 vs. Montreal Canadiens,W 3-1 @ Los Angeles Kings,0
1980,1979-11-17,Buffalo Sabres,Minnesota North Stars,4,2,2,-2,1,0,0,,36,176,L,W,L 2-4 vs. Buffalo Sabres,W 4-2 @ Minnesota North Stars,0
1980,1979-11-17,Detroit Red Wings,New York Islanders,5,4,1,-1,1,0,0,,36,177,L,W,L 4-5 vs. Detroit Red Wings,W 5-4 @ New York Islanders,0
1980,1979-11-17,Philadelphia Flyers,St. Louis Blues,3,3,0,0,0,0,1,,36,178,T,T,T 3-3 vs. Philadelphia Flyers,T 3-3 @ St. Louis Blues,0
1980,1979-11-17,Boston Bruins,Toronto Maple Leafs,2,0,2,-2,1,0,0,,36,179,L,W,L 0-2 vs. Boston Bruins,W 2-0 @ Toronto Maple Leafs,0
1980,1979-11-18,Atlanta Flames,Washington Capitals,4,2,2,-2,1,0,0,,37,180,L,W,L 2-4 vs. Atlanta Flames,W 4-2 @ Washington Capitals,0
1980,1979-11-18,Pittsburgh Penguins,Winnipeg Jets,3,2,1,-1,1,0,0,,37,181,L,W,L 2-3 vs. Pittsburgh Penguins,W 3-2 @ Winnipeg Jets,0
1980,1979-11-18,Montreal Canadiens,Vancouver Canucks,2,5,-3,3,0,1,0,,37,182,W,L,W 5-2 vs. Montreal Canadiens,L 2-5 @ Vancouver Canucks,0
1980,1979-11-18,Toronto Maple Leafs,Quebec Nordiques,2,4,-2,2,0,1,0,,37,183,W,L,W 4-2 vs. Toronto Maple Leafs,L 2-4 @ Quebec Nordiques,0
1980,1979-11-18,St. Louis Blues,New York Rangers,3,5,-2,2,0,1,0,,37,184,W,L,W 5-3 vs. St. Louis Blues,L 3-5 @ New York Rangers,0
1980,1979-11-18,Edmonton Oilers,Buffalo Sabres,7,9,-2,2,0,1,0,,37,185,W,L,W 9-7 vs. Edmonton Oilers,L 7-9 @ Buffalo Sabres,0
1980,1979-11-18,Hartford Whalers,Boston Bruins,4,5,-1,1,0,1,0,,37,186,W,L,W 5-4 vs. Hartford Whalers,L 4-5 @ Boston Bruins,0
1980,1979-11-18,Minnesota North Stars,Chicago Blackhawks,3,3,0,0,0,0,1,,37,187,T,T,T 3-3 vs. Minnesota North Stars,T 3-3 @ Chicago Blackhawks,0
1980,1979-11-20,Washington Capitals,Colorado Rockies,3,3,0,0,0,0,1,,38,188,T,T,T 3-3 vs. Washington Capitals,T 3-3 @ Colorado Rockies,0
1980,1979-11-20,Boston Bruins,Quebec Nordiques,5,3,2,-2,1,0,0,,38,189,L,W,L 3-5 vs. Boston Bruins,W 5-3 @ Quebec Nordiques,0
1980,1979-11-20,New York Islanders,St. Louis Blues,3,6,-3,3,0,1,0,,38,190,W,L,W 6-3 vs. New York Islanders,L 3-6 @ St. Louis Blues,0
1980,1979-11-20,Los Angeles Kings,Vancouver Canucks,5,1,4,-4,1,0,0,,38,191,L,W,L 1-5 vs. Los Angeles Kings,W 5-1 @ Vancouver Canucks,0
1980,1979-11-21,Edmonton Oilers,Toronto Maple Leafs,4,4,0,0,0,0,1,,39,192,T,T,T 4-4 vs. Edmonton Oilers,T 4-4 @ Toronto Maple Leafs,0
1980,1979-11-21,St. Louis Blues,Pittsburgh Penguins,2,5,-3,3,0,1,0,,39,193,W,L,W 5-2 vs. St. Louis Blues,L 2-5 @ Pittsburgh Penguins,0
1980,1979-11-21,New York Islanders,Minnesota North Stars,1,3,-2,2,0,1,0,,39,194,W,L,W 3-1 vs. New York Islanders,L 1-3 @ Minnesota North Stars,0
1980,1979-11-21,Winnipeg Jets,New York Rangers,6,4,2,-2,1,0,0,,39,195,L,W,L 4-6 vs. Winnipeg Jets,W 6-4 @ New York Rangers,0
1980,1979-11-21,Buffalo Sabres,Hartford Whalers,3,5,-2,2,0,1,0,,39,196,W,L,W 5-3 vs. Buffalo Sabres,L 3-5 @ Hartford Whalers,0
1980,1979-11-21,Washington Capitals,Chicago Blackhawks,0,4,-4,4,0,1,0,,39,197,W,L,W 4-0 vs. Washington Capitals,L 0-4 @ Chicago Blackhawks,0
1980,1979-11-21,Detroit Red Wings,Atlanta Flames,1,4,-3,3,0,1,0,,39,198,W,L,W 4-1 vs. Detroit Red Wings,L 1-4 @ Atlanta Flames,0
1980,1979-11-21,Philadelphia Flyers,Los Angeles Kings,6,4,2,-2,1,0,0,,39,199,L,W,L 4-6 vs. Philadelphia Flyers,W 6-4 @ Los Angeles Kings,0
1980,1979-11-22,Quebec Nordiques,Boston Bruins,4,7,-3,3,0,1,0,,40,200,W,L,W 7-4 vs. Quebec Nordiques,L 4-7 @ Boston Bruins,0
1980,1979-11-22,Winnipeg Jets,Montreal Canadiens,0,7,-7,7,0,1,0,,40,201,W,L,W 7-0 vs. Winnipeg Jets,L 0-7 @ Montreal Canadiens,0
1980,1979-11-23,Pittsburgh Penguins,Atlanta Flames,1,4,-3,3,0,1,0,,41,202,W,L,W 4-1 vs. Pittsburgh Penguins,L 1-4 @ Atlanta Flames,0
1980,1979-11-23,Detroit Red Wings,Colorado Rockies,2,5,-3,3,0,1,0,,41,203,W,L,W 5-2 vs. Detroit Red Wings,L 2-5 @ Colorado Rockies,0
1980,1979-11-23,Philadelphia Flyers,Vancouver Canucks,5,2,3,-3,1,0,0,,41,204,L,W,L 2-5 vs. Philadelphia Flyers,W 5-2 @ Vancouver Canucks,0
1980,1979-11-24,Colorado Rockies,St. Louis Blues,3,4,-1,1,0,1,0,,42,205,W,L,W 4-3 vs. Colorado Rockies,L 3-4 @ St. Louis Blues,0
1980,1979-11-24,Buffalo Sabres,Washington Capitals,6,1,5,-5,1,0,0,,42,206,L,W,L 1-6 vs. Buffalo Sabres,W 6-1 @ Washington Capitals,0
1980,1979-11-24,Vancouver Canucks,Winnipeg Jets,3,5,-2,2,0,1,0,,42,207,W,L,W 5-3 vs. Vancouver Canucks,L 3-5 @ Winnipeg Jets,0
1980,1979-11-24,Chicago Blackhawks,Toronto Maple Leafs,2,1,1,-1,1,0,0,,42,208,L,W,L 1-2 vs. Chicago Blackhawks,W 2-1 @ Toronto Maple Leafs,0
1980,1979-11-24,New York Rangers,Pittsburgh Penguins,3,5,-2,2,0,1,0,,42,209,W,L,W 5-3 vs. New York Rangers,L 3-5 @ Pittsburgh Penguins,0
1980,1979-11-24,New York Islanders,Los Angeles Kings,4,4,0,0,0,0,1,,42,210,T,T,T 4-4 vs. New York Islanders,T 4-4 @ Los Angeles Kings,0
1980,1979-11-24,Detroit Red Wings,Minnesota North Stars,3,3,0,0,0,0,1,,42,211,T,T,T 3-3 vs. Detroit Red Wings,T 3-3 @ Minnesota North Stars,0
1980,1979-11-24,Boston Bruins,Montreal Canadiens,1,3,-2,2,0,1,0,,42,212,W,L,W 3-1 vs. Boston Bruins,L 1-3 @ Montreal Canadiens,0
1980,1979-11-24,Quebec Nordiques,Hartford Whalers,4,4,0,0,0,0,1,,42,213,T,T,T 4-4 vs. Quebec Nordiques,T 4-4 @ Hartford Whalers,0
1980,1979-11-24,Philadelphia Flyers,Edmonton Oilers,2,2,0,0,0,0,1,,42,214,T,T,T 2-2 vs. Philadelphia Flyers,T 2-2 @ Edmonton Oilers,0
1980,1979-11-25,Washington Capitals,Quebec Nordiques,2,2,0,0,0,0,1,,43,215,T,T,T 2-2 vs. Washington Capitals,T 2-2 @ Quebec Nordiques,0
1980,1979-11-25,Atlanta Flames,Hartford Whalers,2,4,-2,2,0,1,0,,43,216,W,L,W 4-2 vs. Atlanta Flames,L 2-4 @ Hartford Whalers,0
1980,1979-11-25,Toronto Maple Leafs,New York Rangers,4,3,1,-1,1,0,0,,43,217,L,W,L 3-4 vs. Toronto Maple Leafs,W 4-3 @ New York Rangers,0
1980,1979-11-25,Minnesota North Stars,Buffalo Sabres,2,6,-4,4,0,1,0,,43,218,W,L,W 6-2 vs. Minnesota North Stars,L 2-6 @ Buffalo Sabres,0
1980,1979-11-25,Montreal Canadiens,Boston Bruins,2,4,-2,2,0,1,0,,43,219,W,L,W 4-2 vs. Montreal Canadiens,L 2-4 @ Boston Bruins,0
1980,1979-11-25,St. Louis Blues,Chicago Blackhawks,3,6,-3,3,0,1,0,,43,220,W,L,W 6-3 vs. St. Louis Blues,L 3-6 @ Chicago Blackhawks,0
1980,1979-11-27,Toronto Maple Leafs,Atlanta Flames,5,3,2,-2,1,0,0,,44,221,L,W,L 3-5 vs. Toronto Maple Leafs,W 5-3 @ Atlanta Flames,0
1980,1979-11-27,Buffalo Sabres,Boston Bruins,5,2,3,-3,1,0,0,,44,222,L,W,L 2-5 vs. Buffalo Sabres,W 5-2 @ Boston Bruins,0
1980,1979-11-27,Montreal Canadiens,Detroit Red Wings,5,5,0,0,0,0,1,,44,223,T,T,T 5-5 vs. Montreal Canadiens,T 5-5 @ Detroit Red Wings,0
1980,1979-11-27,Winnipeg Jets,Los Angeles Kings,3,5,-2,2,0,1,0,,44,224,W,L,W 5-3 vs. Winnipeg Jets,L 3-5 @ Los Angeles Kings,0
1980,1979-11-27,Hartford Whalers,Philadelphia Flyers,2,6,-4,4,0,1,0,,44,225,W,L,W 6-2 vs. Hartford Whalers,L 2-6 @ Philadelphia Flyers,0
1980,1979-11-27,Quebec Nordiques,St. Louis Blues,2,4,-2,2,0,1,0,,44,226,W,L,W 4-2 vs. Quebec Nordiques,L 2-4 @ St. Louis Blues,0
1980,1979-11-28,Winnipeg Jets,Vancouver Canucks,2,4,-2,2,0,1,0,,45,227,W,L,W 4-2 vs. Winnipeg Jets,L 2-4 @ Vancouver Canucks,0
1980,1979-11-28,Quebec Nordiques,Pittsburgh Penguins,2,7,-5,5,0,1,0,,45,228,W,L,W 7-2 vs. Quebec Nordiques,L 2-7 @ Pittsburgh Penguins,0
1980,1979-11-28,Toronto Maple Leafs,Washington Capitals,4,2,2,-2,1,0,0,,45,229,L,W,L 2-4 vs. Toronto Maple Leafs,W 4-2 @ Washington Capitals,0
1980,1979-11-28,Chicago Blackhawks,Edmonton Oilers,2,4,-2,2,0,1,0,,45,230,W,L,W 4-2 vs. Chicago Blackhawks,L 2-4 @ Edmonton Oilers,0
1980,1979-11-28,New York Islanders,Colorado Rockies,4,7,-3,3,0,1,0,,45,231,W,L,W 7-4 vs. New York Islanders,L 4-7 @ Colorado Rockies,0
1980,1979-11-28,Minnesota North Stars,New York Rangers,4,4,0,0,0,0,1,,45,232,T,T,T 4-4 vs. Minnesota North Stars,T 4-4 @ New York Rangers,0
1980,1979-11-29,New York Rangers,Buffalo Sabres,1,2,-1,1,0,1,0,,46,233,W,L,W 2-1 vs. New York Rangers,L 1-2 @ Buffalo Sabres,0
1980,1979-11-29,St. Louis Blues,Montreal Canadiens,2,3,-1,1,0,1,0,,46,234,W,L,W 3-2 vs. St. Louis Blues,L 2-3 @ Montreal Canadiens,0
1980,1979-11-29,Minnesota North Stars,Philadelphia Flyers,4,6,-2,2,0,1,0,,46,235,W,L,W 6-4 vs. Minnesota North Stars,L 4-6 @ Philadelphia Flyers,0
1980,1979-11-30,New York Islanders,Edmonton Oilers,3,5,-2,2,0,1,0,,47,236,W,L,W 5-3 vs. New York Islanders,L 3-5 @ Edmonton Oilers,0
1980,1979-11-30,Pittsburgh Penguins,Hartford Whalers,5,7,-2,2,0,1,0,,47,237,W,L,W 7-5 vs. Pittsburgh Penguins,L 5-7 @ Hartford Whalers,0
1980,1979-11-30,Chicago Blackhawks,Vancouver Canucks,1,1,0,0,0,0,1,,47,238,T,T,T 1-1 vs. Chicago Blackhawks,T 1-1 @ Vancouver Canucks,0
1980,1979-12-01,Quebec Nordiques,Washington Capitals,2,7,-5,5,0,1,0,,48,239,W,L,W 7-2 vs. Quebec Nordiques,L 2-7 @ Washington Capitals,0
1980,1979-12-01,Philadelphia Flyers,Toronto Maple Leafs,4,4,0,0,0,0,1,,48,240,T,T,T 4-4 vs. Philadelphia Flyers,T 4-4 @ Toronto Maple Leafs,0
1980,1979-12-01,New York Rangers,St. Louis Blues,2,0,2,-2,1,0,0,,48,241,L,W,L 0-2 vs. New York Rangers,W 2-0 @ St. Louis Blues,0
1980,1979-12-01,Colorado Rockies,Pittsburgh Penguins,4,5,-1,1,0,1,0,,48,242,W,L,W 5-4 vs. Colorado Rockies,L 4-5 @ Pittsburgh Penguins,0
1980,1979-12-01,Hartford Whalers,Montreal Canadiens,4,4,0,0,0,0,1,,48,243,T,T,T 4-4 vs. Hartford Whalers,T 4-4 @ Montreal Canadiens,0
1980,1979-12-01,Chicago Blackhawks,Los Angeles Kings,0,7,-7,7,0,1,0,,48,244,W,L,W 7-0 vs. Chicago Blackhawks,L 0-7 @ Los Angeles Kings,0
1980,1979-12-01,Boston Bruins,Detroit Red Wings,3,6,-3,3,0,1,0,,48,245,W,L,W 6-3 vs. Boston Bruins,L 3-6 @ Detroit Red Wings,0
1980,1979-12-01,Winnipeg Jets,Minnesota North Stars,4,4,0,0,0,0,1,,48,246,T,T,T 4-4 vs. Winnipeg Jets,T 4-4 @ Minnesota North Stars,0
1980,1979-12-02,Colorado Rockies,Boston Bruins,5,3,2,-2,1,0,0,,49,247,L,W,L 3-5 vs. Colorado Rockies,W 5-3 @ Boston Bruins,0
1980,1979-12-02,Washington Capitals,Buffalo Sabres,0,2,-2,2,0,1,0,,49,248,W,L,W 2-0 vs. Washington Capitals,L 0-2 @ Buffalo Sabres,0
1980,1979-12-02,Detroit Red Wings,Philadelphia Flyers,4,4,0,0,0,0,1,,49,249,T,T,T 4-4 vs. Detroit Red Wings,T 4-4 @ Philadelphia Flyers,0
1980,1979-12-02,Vancouver Canucks,Quebec Nordiques,1,3,-2,2,0,1,0,,49,250,W,L,W 3-1 vs. Vancouver Canucks,L 1-3 @ Quebec Nordiques,0
1980,1979-12-02,New York Islanders,Winnipeg Jets,4,0,4,-4,1,0,0,,49,251,L,W,L 0-4 vs. New York Islanders,W 4-0 @ Winnipeg Jets,0
1980,1979-12-03,Montreal Canadiens,New York Rangers,3,3,0,0,0,0,1,,50,252,T,T,T 3-3 vs. Montreal Canadiens,T 3-3 @ New York Rangers,0
1980,1979-12-04,Winnipeg Jets,St. Louis Blues,4,2,2,-2,1,0,0,,51,253,L,W,L 2-4 vs. Winnipeg Jets,W 4-2 @ St. Louis Blues,0
1980,1979-12-04,Colorado Rockies,Quebec Nordiques,3,1,2,-2,1,0,0,,51,254,L,W,L 1-3 vs. Colorado Rockies,W 3-1 @ Quebec Nordiques,0
1980,1979-12-04,Hartford Whalers,Washington Capitals,3,3,0,0,0,0,1,,51,255,T,T,T 3-3 vs. Hartford Whalers,T 3-3 @ Washington Capitals,0
1980,1979-12-04,Vancouver Canucks,New York Islanders,5,1,4,-4,1,0,0,,51,256,L,W,L 1-5 vs. Vancouver Canucks,W 5-1 @ New York Islanders,0
1980,1979-12-04,Boston Bruins,Philadelphia Flyers,2,2,0,0,0,0,1,,51,257,T,T,T 2-2 vs. Boston Bruins,T 2-2 @ Philadelphia Flyers,0
1980,1979-12-04,Los Angeles Kings,Atlanta Flames,6,2,4,-4,1,0,0,,51,258,L,W,L 2-6 vs. Los Angeles Kings,W 6-2 @ Atlanta Flames,0
1980,1979-12-05,Atlanta Flames,Buffalo Sabres,1,6,-5,5,0,1,0,,52,259,W,L,W 6-1 vs. Atlanta Flames,L 1-6 @ Buffalo Sabres,0
1980,1979-12-05,Winnipeg Jets,Detroit Red Wings,4,6,-2,2,0,1,0,,52,260,W,L,W 6-4 vs. Winnipeg Jets,L 4-6 @ Detroit Red Wings,0
1980,1979-12-05,Edmonton Oilers,Minnesota North Stars,1,6,-5,5,0,1,0,,52,261,W,L,W 6-1 vs. Edmonton Oilers,L 1-6 @ Minnesota North Stars,0
1980,1979-12-05,Chicago Blackhawks,New York Rangers,3,3,0,0,0,0,1,,52,262,T,T,T 3-3 vs. Chicago Blackhawks,T 3-3 @ New York Rangers,0
1980,1979-12-05,Vancouver Canucks,Pittsburgh Penguins,3,3,0,0,0,0,1,,52,263,T,T,T 3-3 vs. Vancouver Canucks,T 3-3 @ Pittsburgh Penguins,0
1980,1979-12-05,Montreal Canadiens,Toronto Maple Leafs,2,3,-1,1,0,1,0,,52,264,W,L,W 3-2 vs. Montreal Canadiens,L 2-3 @ Toronto Maple Leafs,0
1980,1979-12-06,Boston Bruins,New York Islanders,3,4,-1,1,0,1,0,,53,265,W,L,W 4-3 vs. Boston Bruins,L 3-4 @ New York Islanders,0
1980,1979-12-06,Los Angeles Kings,Philadelphia Flyers,4,9,-5,5,0,1,0,,53,266,W,L,W 9-4 vs. Los Angeles Kings,L 4-9 @ Philadelphia Flyers,0
1980,1979-12-06,St. Louis Blues,Quebec Nordiques,2,5,-3,3,0,1,0,,53,267,W,L,W 5-2 vs. St. Louis Blues,L 2-5 @ Quebec Nordiques,0
1980,1979-12-07,New York Rangers,Hartford Whalers,7,4,3,-3,1,0,0,,54,268,L,W,L 4-7 vs. New York Rangers,W 7-4 @ Hartford Whalers,0
1980,1979-12-07,Pittsburgh Penguins,Washington Capitals,5,3,2,-2,1,0,0,,54,269,L,W,L 3-5 vs. Pittsburgh Penguins,W 5-3 @ Washington Capitals,0
1980,1979-12-07,Edmonton Oilers,Winnipeg Jets,3,8,-5,5,0,1,0,,54,270,W,L,W 8-3 vs. Edmonton Oilers,L 3-8 @ Winnipeg Jets,0
1980,1979-12-07,New York Islanders,Toronto Maple Leafs,6,1,5,-5,1,0,0,,54,271,L,W,L 1-6 vs. New York Islanders,W 6-1 @ Toronto Maple Leafs,0
1980,1979-12-07,Buffalo Sabres,Colorado Rockies,5,3,2,-2,1,0,0,,54,272,L,W,L 3-5 vs. Buffalo Sabres,W 5-3 @ Colorado Rockies,0
1980,1979-12-07,Atlanta Flames,Minnesota North Stars,1,4,-3,3,0,1,0,,54,273,W,L,W 4-1 vs. Atlanta Flames,L 1-4 @ Minnesota North Stars,0
1980,1979-12-07,Los Angeles Kings,Montreal Canadiens,2,5,-3,3,0,1,0,,54,274,W,L,W 5-2 vs. Los Angeles Kings,L 2-5 @ Montreal Canadiens,0
1980,1979-12-08,Vancouver Canucks,Detroit Red Wings,1,5,-4,4,0,1,0,,55,275,W,L,W 5-1 vs. Vancouver Canucks,L 1-5 @ Detroit Red Wings,0
1980,1979-12-08,Chicago Blackhawks,Pittsburgh Penguins,3,3,0,0,0,0,1,,55,276,T,T,T 3-3 vs. Chicago Blackhawks,T 3-3 @ Pittsburgh Penguins,0
1980,1979-12-08,Washington Capitals,St. Louis Blues,1,5,-4,4,0,1,0,,55,277,W,L,W 5-1 vs. Washington Capitals,L 1-5 @ St. Louis Blues,0
1980,1979-12-09,Chicago Blackhawks,Philadelphia Flyers,4,4,0,0,0,0,1,,56,278,T,T,T 4-4 vs. Chicago Blackhawks,T 4-4 @ Philadelphia Flyers,0
1980,1979-12-09,Los Angeles Kings,Quebec Nordiques,2,3,-1,1,0,1,0,,56,279,W,L,W 3-2 vs. Los Angeles Kings,L 2-3 @ Quebec Nordiques,0
1980,1979-12-09,Atlanta Flames,Winnipeg Jets,5,4,1,-1,1,0,0,,56,280,L,W,L 4-5 vs. Atlanta Flames,W 5-4 @ Winnipeg Jets,0
1980,1979-12-09,New York Islanders,New York Rangers,4,5,-1,1,0,1,0,,56,281,W,L,W 5-4 vs. New York Islanders,L 4-5 @ New York Rangers,0
1980,1979-12-09,Hartford Whalers,Edmonton Oilers,0,3,-3,3,0,1,0,,56,282,W,L,W 3-0 vs. Hartford Whalers,L 0-3 @ Edmonton Oilers,0
1980,1979-12-09,Vancouver Canucks,Boston Bruins,3,5,-2,2,0,1,0,,56,283,W,L,W 5-3 vs. Vancouver Canucks,L 3-5 @ Boston Bruins,0
1980,1979-12-09,Colorado Rockies,Montreal Canadiens,7,5,2,-2,1,0,0,,56,284,L,W,L 5-7 vs. Colorado Rockies,W 7-5 @ Montreal Canadiens,0
1980,1979-12-10,Detroit Red Wings,Buffalo Sabres,0,4,-4,4,0,1,0,,57,285,W,L,W 4-0 vs. Detroit Red Wings,L 0-4 @ Buffalo Sabres,0
1980,1979-12-11,New York Rangers,Detroit Red Wings,2,1,1,-1,1,0,0,,58,286,L,W,L 1-2 vs. New York Rangers,W 2-1 @ Detroit Red Wings,0
1980,1979-12-11,Montreal Canadiens,New York Islanders,1,4,-3,3,0,1,0,,58,287,W,L,W 4-1 vs. Montreal Canadiens,L 1-4 @ New York Islanders,0
1980,1979-12-11,Pittsburgh Penguins,St. Louis Blues,3,3,0,0,0,0,1,,58,288,T,T,T 3-3 vs. Pittsburgh Penguins,T 3-3 @ St. Louis Blues,0
1980,1979-12-11,Hartford Whalers,Vancouver Canucks,3,5,-2,2,0,1,0,,58,289,W,L,W 5-3 vs. Hartford Whalers,L 3-5 @ Vancouver Canucks,0
1980,1979-12-12,Minnesota North Stars,Washington Capitals,5,4,1,-1,1,0,0,,59,290,L,W,L 4-5 vs. Minnesota North Stars,W 5-4 @ Washington Capitals,0
1980,1979-12-12,Colorado Rockies,Toronto Maple Leafs,3,5,-2,2,0,1,0,,59,291,W,L,W 5-3 vs. Colorado Rockies,L 3-5 @ Toronto Maple Leafs,0
1980,1979-12-12,New York Islanders,Pittsburgh Penguins,3,3,0,0,0,0,1,,59,292,T,T,T 3-3 vs. New York Islanders,T 3-3 @ Pittsburgh Penguins,0
1980,1979-12-12,Winnipeg Jets,Quebec Nordiques,0,5,-5,5,0,1,0,,59,293,W,L,W 5-0 vs. Winnipeg Jets,L 0-5 @ Quebec Nordiques,0
1980,1979-12-12,Atlanta Flames,Edmonton Oilers,5,5,0,0,0,0,1,,59,294,T,T,T 5-5 vs. Atlanta Flames,T 5-5 @ Edmonton Oilers,0
1980,1979-12-12,New York Rangers,Chicago Blackhawks,5,2,3,-3,1,0,0,,59,295,L,W,L 2-5 vs. New York Rangers,W 5-2 @ Chicago Blackhawks,0
1980,1979-12-12,Hartford Whalers,Los Angeles Kings,4,7,-3,3,0,1,0,,59,296,W,L,W 7-4 vs. Hartford Whalers,L 4-7 @ Los Angeles Kings,0
1980,1979-12-13,Detroit Red Wings,Boston Bruins,6,6,0,0,0,0,1,,60,297,T,T,T 6-6 vs. Detroit Red Wings,T 6-6 @ Boston Bruins,0
1980,1979-12-13,Chicago Blackhawks,Buffalo Sabres,2,5,-3,3,0,1,0,,60,298,W,L,W 5-2 vs. Chicago Blackhawks,L 2-5 @ Buffalo Sabres,0
1980,1979-12-13,Quebec Nordiques,Philadelphia Flyers,4,6,-2,2,0,1,0,,60,299,W,L,W 6-4 vs. Quebec Nordiques,L 4-6 @ Philadelphia Flyers,0
1980,1979-12-14,Minnesota North Stars,Atlanta Flames,2,3,-1,1,0,1,0,,61,300,W,L,W 3-2 vs. Minnesota North Stars,L 2-3 @ Atlanta Flames,0
1980,1979-12-14,Montreal Canadiens,Edmonton Oilers,3,5,-2,2,0,1,0,,61,301,W,L,W 5-3 vs. Montreal Canadiens,L 3-5 @ Edmonton Oilers,0
1980,1979-12-14,Colorado Rockies,Vancouver Canucks,3,5,-2,2,0,1,0,,61,302,W,L,W 5-3 vs. Colorado Rockies,L 3-5 @ Vancouver Canucks,0
1980,1979-12-15,Minnesota North Stars,St. Louis Blues,3,1,2,-2,1,0,0,,62,303,L,W,L 1-3 vs. Minnesota North Stars,W 3-1 @ St. Louis Blues,0
1980,1979-12-15,Montreal Canadiens,Winnipeg Jets,2,6,-4,4,0,1,0,,62,304,W,L,W 6-2 vs. Montreal Canadiens,L 2-6 @ Winnipeg Jets,0
